,userID,index,visitByTheHour,weekOfYear,weekOfYear,dayOfWeek,cluster
28251,140,28251,22,50,50,1,0
28252,60,28252,19,46,46,2,0
28253,84,28253,14,48,48,3,0
28254,143,28254,6,50,50,5,0
28255,83,28255,8,46,46,0,0
28256,55,28256,9,45,45,5,0
28257,89,28257,15,40,40,2,0
28258,122,28258,1,42,42,1,0
28259,195,28259,14,50,50,0,0
28260,139,28260,11,52,52,6,0
28261,134,28261,19,52,52,1,0
28262,48,28262,15,40,40,2,0
28263,136,28263,11,52,52,2,0
28264,189,28264,8,43,43,2,0
28265,40,28265,1,51,51,0,0
28266,13,28266,21,44,44,4,0
28267,89,28267,18,44,44,1,0
28268,178,28268,11,45,45,5,0
28269,78,28269,8,43,43,2,0
28270,59,28270,3,50,50,0,0
28271,146,28271,16,41,41,3,0
28272,68,28272,19,40,40,3,0
28273,51,28273,15,49,49,3,0
28274,75,28274,17,41,41,1,0
28275,115,28275,21,44,44,5,0
28276,67,28276,7,42,42,0,0
28277,172,28277,4,47,47,4,0
28278,14,28278,2,45,45,1,0
28279,185,28279,19,44,44,0,0
28280,33,28280,2,50,50,4,0
28281,110,28281,23,51,51,6,0
28282,24,28282,18,50,50,2,0
28283,195,28283,13,47,47,0,0
28284,71,28284,3,50,50,2,0
28285,126,28285,2,49,49,4,0
28286,60,28286,12,41,41,3,0
28287,78,28287,12,41,41,5,0
28288,140,28288,18,40,40,4,0
28289,53,28289,21,45,45,2,0
28290,90,28290,13,42,42,4,0
28291,70,28291,13,41,41,1,0
28292,65,28292,19,40,40,2,0
28293,179,28293,13,43,43,3,0
28294,16,28294,19,42,42,2,0
28295,12,28295,8,44,44,2,0
28296,163,28296,6,42,42,2,0
28297,153,28297,23,40,40,5,0
28298,135,28298,16,44,44,5,0
28299,30,28299,10,40,40,2,0
28300,173,28300,17,47,47,2,0
28301,141,28301,23,43,43,4,0
28302,106,28302,3,45,45,5,0
28303,83,28303,14,47,47,2,0
28304,35,28304,21,47,47,4,0
28305,7,28305,19,48,48,5,0
28306,133,28306,14,47,47,6,0
28307,147,28307,5,43,43,0,0
28308,182,28308,17,47,47,6,0
28309,24,28309,17,40,40,0,0
28310,16,28310,21,44,44,1,0
28311,85,28311,10,49,49,3,0
28312,122,28312,11,44,44,0,0
28313,59,28313,13,40,40,6,0
28314,77,28314,16,51,51,3,0
28315,116,28315,20,44,44,5,0
28316,156,28316,10,44,44,1,0
28317,148,28317,7,43,43,5,0
28318,179,28318,22,52,52,0,0
28319,49,28319,20,48,48,0,0
28320,125,28320,9,51,51,4,0
28321,1,28321,8,46,46,4,0
28322,32,28322,18,45,45,5,0
28323,189,28323,16,49,49,5,0
28324,191,28324,6,49,49,3,0
28325,186,28325,1,40,40,5,0
28326,11,28326,4,45,45,0,0
28327,91,28327,19,50,50,4,0
28328,48,28328,9,49,49,6,0
28329,189,28329,20,41,41,0,0
28330,140,28330,10,49,49,1,0
28331,190,28331,17,45,45,5,0
28332,17,28332,5,45,45,3,0
28333,57,28333,16,49,49,4,0
28334,60,28334,18,44,44,0,0
28335,118,28335,9,44,44,4,0
28336,191,28336,13,51,51,1,0
28337,197,28337,14,46,46,0,0
28338,142,28338,5,48,48,6,0
28339,18,28339,5,49,49,1,0
28340,17,28340,17,50,50,6,0
28341,4,28341,15,51,51,1,0
28342,11,28342,19,51,51,0,0
28343,124,28343,6,49,49,5,0
28344,32,28344,6,41,41,6,0
28345,21,28345,23,47,47,2,0
28346,76,28346,7,50,50,2,0
28347,114,28347,17,49,49,6,0
28348,199,28348,16,48,48,6,0
28349,199,28349,0,41,41,2,0
28350,6,28350,16,49,49,3,0
28351,176,28351,6,47,47,3,0
28352,149,28352,23,46,46,6,0
28353,161,28353,13,51,51,5,0
28354,152,28354,20,51,51,3,0
28355,63,28355,12,47,47,6,0
28356,200,28356,19,41,41,6,0
28357,79,28357,16,41,41,6,0
28358,1,28358,20,44,44,4,0
28359,117,28359,5,49,49,1,0
28360,119,28360,17,44,44,4,0
28361,121,28361,17,44,44,5,0
28362,199,28362,22,52,52,1,0
28363,140,28363,21,50,50,5,0
28364,173,28364,15,45,45,4,0
28365,194,28365,20,42,42,6,0
28366,0,28366,16,52,52,2,0
28367,2,28367,23,48,48,4,0
28368,53,28368,8,48,48,1,0
28369,54,28369,15,40,40,2,0
28370,77,28370,21,43,43,2,0
28371,198,28371,15,49,49,5,0
28372,107,28372,13,49,49,2,0
28373,15,28373,8,39,39,5,0
28374,140,28374,3,43,43,5,0
28375,84,28375,2,45,45,6,0
28376,86,28376,15,40,40,3,0
28377,48,28377,15,51,51,0,0
28378,85,28378,17,48,48,5,0
28379,1,28379,10,51,51,0,0
28380,188,28380,21,49,49,5,0
28381,164,28381,21,45,45,5,0
28382,152,28382,13,44,44,2,0
28383,0,28383,1,43,43,2,0
28384,193,28384,8,45,45,6,0
28385,179,28385,3,39,39,5,0
28386,28,28386,12,45,45,1,0
28387,5,28387,5,49,49,2,0
28388,44,28388,23,49,49,2,0
28389,121,28389,3,42,42,4,0
28390,177,28390,22,41,41,5,0
28391,31,28391,15,42,42,4,0
28392,188,28392,14,43,43,1,0
28393,135,28393,22,50,50,6,0
28394,66,28394,22,43,43,3,0
28395,199,28395,7,49,49,0,0
28396,115,28396,2,50,50,1,0
28397,186,28397,23,40,40,0,0
28398,165,28398,20,45,45,6,0
28399,74,28399,3,51,51,2,0
28400,45,28400,23,50,50,0,0
28401,123,28401,23,49,49,3,0
28402,144,28402,19,42,42,6,0
28403,85,28403,14,49,49,4,0
28404,90,28404,15,52,52,2,0
28405,102,28405,21,48,48,6,0
28406,69,28406,1,51,51,4,0
28407,153,28407,16,43,43,1,0
28408,147,28408,6,41,41,4,0
28409,162,28409,13,39,39,4,0
28410,36,28410,10,46,46,3,0
28411,72,28411,19,46,46,0,0
28412,77,28412,6,42,42,5,0
28413,40,28413,21,49,49,1,0
28414,164,28414,9,50,50,2,0
28415,130,28415,3,43,43,3,0
28416,121,28416,13,46,46,2,0
28417,93,28417,6,52,52,2,0
28418,79,28418,10,50,50,3,0
28419,106,28419,6,52,52,3,0
28420,144,28420,10,45,45,2,0
28421,24,28421,19,52,52,1,0
28422,53,28422,0,52,52,3,0
28423,19,28423,13,41,41,0,0
28424,31,28424,16,39,39,5,0
28425,71,28425,17,52,52,0,0
28426,148,28426,1,42,42,5,0
28427,79,28427,9,44,44,0,0
28428,93,28428,22,48,48,0,0
28429,158,28429,12,48,48,2,0
28430,138,28430,15,39,39,3,0
28431,154,28431,19,51,51,6,0
28432,113,28432,8,40,40,2,0
28433,52,28433,20,42,42,3,0
28434,9,28434,13,44,44,5,0
28435,135,28435,7,42,42,4,0
28436,84,28436,19,43,43,4,0
28437,84,28437,15,44,44,3,0
28438,22,28438,18,52,52,2,0
28439,23,28439,0,43,43,0,0
28440,94,28440,21,44,44,4,0
28441,29,28441,6,40,40,3,0
28442,29,28442,8,50,50,5,0
28443,99,28443,2,45,45,1,0
28444,188,28444,4,48,48,1,0
28445,145,28445,17,45,45,2,0
28446,14,28446,15,48,48,3,0
28447,153,28447,23,46,46,0,0
28448,184,28448,1,42,42,6,0
28449,118,28449,2,41,41,1,0
28450,25,28450,19,41,41,5,0
28451,13,28451,23,42,42,3,0
28452,21,28452,22,51,51,1,0
28453,58,28453,13,47,47,5,0
28454,160,28454,16,41,41,2,0
28455,21,28455,2,40,40,5,0
28456,185,28456,6,48,48,5,0
28457,160,28457,20,47,47,6,0
28458,75,28458,12,47,47,6,0
28459,172,28459,23,46,46,4,0
28460,12,28460,23,50,50,6,0
28461,112,28461,4,46,46,1,0
28462,25,28462,3,41,41,4,0
28463,123,28463,23,49,49,3,0
28464,25,28464,17,43,43,6,0
28465,14,28465,5,43,43,4,0
28466,48,28466,23,41,41,0,0
28467,68,28467,9,50,50,6,0
28468,57,28468,13,45,45,5,0
28469,123,28469,7,40,40,4,0
28470,15,28470,21,43,43,0,0
28471,89,28471,16,44,44,5,0
28472,183,28472,3,52,52,2,0
28473,156,28473,21,44,44,3,0
28474,194,28474,15,50,50,0,0
28475,110,28475,16,43,43,4,0
28476,91,28476,0,43,43,6,0
28477,80,28477,13,43,43,4,0
28478,156,28478,2,45,45,2,0
28479,195,28479,4,45,45,6,0
28480,58,28480,3,41,41,3,0
28481,65,28481,2,43,43,6,0
28482,169,28482,7,43,43,4,0
28483,20,28483,11,42,42,0,0
28484,132,28484,2,47,47,6,0
28485,117,28485,22,39,39,3,0
28486,19,28486,1,50,50,0,0
28487,181,28487,13,51,51,6,0
28488,77,28488,22,41,41,3,0
28489,7,28489,11,51,51,0,0
28490,24,28490,19,44,44,4,0
28491,81,28491,15,45,45,0,0
28492,48,28492,21,43,43,4,0
28493,57,28493,1,41,41,3,0
28494,68,28494,10,39,39,3,0
28495,33,28495,10,48,48,4,0
28496,161,28496,15,45,45,4,0
28497,108,28497,13,41,41,5,0
28498,43,28498,10,45,45,6,0
28499,119,28499,15,47,47,2,0
28500,12,28500,9,41,41,0,0
28501,134,28501,2,39,39,5,0
28502,92,28502,9,50,50,6,0
28503,85,28503,21,50,50,1,0
28504,46,28504,20,45,45,2,0
28505,170,28505,4,41,41,3,0
28506,116,28506,10,47,47,1,0
28507,142,28507,1,43,43,2,0
28508,191,28508,16,40,40,0,0
28509,42,28509,3,45,45,1,0
28510,151,28510,2,41,41,3,0
28511,66,28511,3,45,45,5,0
28512,117,28512,4,51,51,2,0
28513,154,28513,20,51,51,1,0
28514,124,28514,22,49,49,6,0
28515,58,28515,19,41,41,1,0
28516,63,28516,11,50,50,1,0
28517,173,28517,0,45,45,3,0
28518,64,28518,4,45,45,0,0
28519,190,28519,15,45,45,4,0
28520,47,28520,5,45,45,1,0
28521,80,28521,8,45,45,1,0
28522,119,28522,14,43,43,1,0
28523,139,28523,19,46,46,6,0
28524,160,28524,21,49,49,4,0
28525,170,28525,14,40,40,5,0
28526,139,28526,9,52,52,2,0
28527,15,28527,2,49,49,5,0
28528,1,28528,22,51,51,2,0
28529,46,28529,13,41,41,6,0
28530,89,28530,17,41,41,1,0
28531,69,28531,23,43,43,5,0
28532,17,28532,0,47,47,4,0
28533,75,28533,5,46,46,4,0
28534,8,28534,15,46,46,4,0
28535,62,28535,15,48,48,1,0
28536,24,28536,17,42,42,0,0
28537,177,28537,16,41,41,3,0
28538,91,28538,17,43,43,6,0
28539,131,28539,7,41,41,2,0
28540,64,28540,3,42,42,0,0
28541,87,28541,19,49,49,3,0
28542,112,28542,20,42,42,6,0
28543,79,28543,8,48,48,1,0
28544,194,28544,22,51,51,1,0
28545,74,28545,3,40,40,0,0
28546,92,28546,5,47,47,2,0
28547,195,28547,0,41,41,5,0
28548,124,28548,0,49,49,2,0
28549,180,28549,2,39,39,5,0
28550,18,28550,7,47,47,4,0
28551,34,28551,11,45,45,1,0
28552,95,28552,7,43,43,3,0
28553,173,28553,11,41,41,3,0
28554,88,28554,0,48,48,3,0
28555,44,28555,15,41,41,2,0
28556,23,28556,15,50,50,6,0
28557,47,28557,1,43,43,1,0
28558,155,28558,8,43,43,0,0
28559,184,28559,0,40,40,0,0
28560,91,28560,16,52,52,1,0
28561,48,28561,2,45,45,3,0
28562,47,28562,8,47,47,6,0
28563,200,28563,6,47,47,2,0
28564,3,28564,7,50,50,2,0
28565,187,28565,10,43,43,0,0
28566,111,28566,5,52,52,1,0
28567,158,28567,8,39,39,4,0
28568,155,28568,5,51,51,3,0
28569,148,28569,22,43,43,0,0
28570,162,28570,18,41,41,4,0
28571,82,28571,5,42,42,3,0
28572,136,28572,15,51,51,4,0
28573,191,28573,1,52,52,3,0
28574,122,28574,21,47,47,6,0
28575,97,28575,3,42,42,4,0
28576,60,28576,16,52,52,0,0
28577,87,28577,4,51,51,3,0
28578,116,28578,18,40,40,5,0
28579,197,28579,14,39,39,4,0
28580,127,28580,15,43,43,0,0
28581,173,28581,11,43,43,5,0
28582,0,28582,9,40,40,3,0
28583,51,28583,9,47,47,2,0
28584,183,28584,3,45,45,2,0
28585,125,28585,18,44,44,2,0
28586,137,28586,9,40,40,1,0
28587,30,28587,17,49,49,2,0
28588,45,28588,3,52,52,3,0
28589,188,28589,3,40,40,3,0
28590,81,28590,3,44,44,3,0
28591,114,28591,0,40,40,0,0
28592,156,28592,14,46,46,2,0
28593,37,28593,23,40,40,0,0
28594,25,28594,20,49,49,6,0
28595,130,28595,6,45,45,6,0
28596,186,28596,23,40,40,5,0
28597,135,28597,9,51,51,2,0
28598,98,28598,6,46,46,1,0
28599,154,28599,19,52,52,0,0
28600,134,28600,12,43,43,1,0
28601,108,28601,17,43,43,4,0
28602,42,28602,15,42,42,0,0
28603,64,28603,7,46,46,6,0
28604,5,28604,19,46,46,1,0
28605,20,28605,20,52,52,1,0
28606,28,28606,19,52,52,6,0
28607,6,28607,23,43,43,4,0
28608,158,28608,12,44,44,4,0
28609,62,28609,4,44,44,4,0
28610,5,28610,15,43,43,3,0
28611,137,28611,20,44,44,5,0
28612,59,28612,23,43,43,4,0
28613,101,28613,16,39,39,3,0
28614,86,28614,12,51,51,0,0
28615,170,28615,0,46,46,4,0
28616,144,28616,23,49,49,2,0
28617,79,28617,23,48,48,6,0
28618,77,28618,11,44,44,6,0
28619,27,28619,12,43,43,2,0
28620,2,28620,7,44,44,2,0
28621,128,28621,9,39,39,3,0
28622,42,28622,10,49,49,5,0
28623,33,28623,19,51,51,6,0
28624,160,28624,22,49,49,5,0
28625,42,28625,2,49,49,0,0
28626,77,28626,12,51,51,2,0
28627,141,28627,3,42,42,3,0
28628,117,28628,4,51,51,2,0
28629,124,28629,6,43,43,2,0
28630,188,28630,9,49,49,4,0
28631,153,28631,1,50,50,5,0
28632,186,28632,4,41,41,5,0
28633,199,28633,7,48,48,1,0
28634,169,28634,9,42,42,3,0
28635,153,28635,4,41,41,1,0
28636,56,28636,15,42,42,6,0
28637,14,28637,10,50,50,4,0
28638,107,28638,23,51,51,2,0
28639,186,28639,4,43,43,1,0
28640,142,28640,18,47,47,0,0
28641,74,28641,17,39,39,4,0
28642,79,28642,22,46,46,4,0
28643,49,28643,2,40,40,5,0
28644,3,28644,5,52,52,3,0
28645,66,28645,14,41,41,3,0
28646,167,28646,5,40,40,5,0
28647,32,28647,11,43,43,5,0
28648,126,28648,18,46,46,5,0
28649,73,28649,23,46,46,3,0
28650,85,28650,19,52,52,1,0
28651,198,28651,15,42,42,3,0
28652,25,28652,9,43,43,4,0
28653,89,28653,21,52,52,3,0
28654,51,28654,18,47,47,4,0
28655,86,28655,13,52,52,2,0
28656,188,28656,15,52,52,6,0
28657,123,28657,16,47,47,0,0
28658,42,28658,7,46,46,4,0
28659,124,28659,18,49,49,1,0
28660,89,28660,13,46,46,3,0
28661,88,28661,15,46,46,1,0
28662,21,28662,0,40,40,0,0
28663,155,28663,10,49,49,5,0
28664,59,28664,6,45,45,0,0
28665,81,28665,8,45,45,3,0
28666,64,28666,15,45,45,4,0
28667,75,28667,19,45,45,6,0
28668,86,28668,10,44,44,6,0
28669,108,28669,5,39,39,3,0
28670,152,28670,9,43,43,1,0
28671,164,28671,3,47,47,2,0
28672,180,28672,20,41,41,1,0
28673,192,28673,8,44,44,4,0
28674,157,28674,16,51,51,6,0
28675,18,28675,6,52,52,2,0
28676,41,28676,6,45,45,3,0
28677,178,28677,7,40,40,0,0
28678,47,28678,23,49,49,2,0
28679,147,28679,23,42,42,4,0
28680,154,28680,12,51,51,2,0
28681,23,28681,21,51,51,3,0
28682,187,28682,17,48,48,1,0
28683,58,28683,21,46,46,6,0
28684,105,28684,6,52,52,6,0
28685,130,28685,21,46,46,4,0
28686,72,28686,7,45,45,6,0
28687,155,28687,20,47,47,0,0
28688,141,28688,5,43,43,1,0
28689,192,28689,15,42,42,0,0
28690,137,28690,22,50,50,1,0
28691,84,28691,10,47,47,5,0
28692,154,28692,21,50,50,6,0
28693,118,28693,3,51,51,6,0
28694,57,28694,22,40,40,6,0
28695,12,28695,10,48,48,1,0
28696,165,28696,11,51,51,5,0
28697,51,28697,23,45,45,2,0
28698,83,28698,21,43,43,3,0
28699,73,28699,7,45,45,1,0
28700,91,28700,2,40,40,0,0
28701,80,28701,10,47,47,4,0
28702,31,28702,21,45,45,3,0
28703,3,28703,22,48,48,2,0
28704,182,28704,10,48,48,6,0
28705,113,28705,10,45,45,0,0
28706,197,28706,1,46,46,6,0
28707,125,28707,8,49,49,6,0
28708,135,28708,15,48,48,6,0
28709,119,28709,9,40,40,2,0
28710,151,28710,0,46,46,1,0
28711,91,28711,18,42,42,3,0
28712,183,28712,10,40,40,1,0
28713,102,28713,20,41,41,5,0
28714,39,28714,18,40,40,5,0
28715,143,28715,20,45,45,0,0
28716,81,28716,23,43,43,5,0
28717,106,28717,0,51,51,2,0
28718,63,28718,15,43,43,1,0
28719,9,28719,21,45,45,5,0
28720,92,28720,20,42,42,4,0
28721,150,28721,15,52,52,3,0
28722,158,28722,7,43,43,2,0
28723,24,28723,3,47,47,4,0
28724,143,28724,7,42,42,6,0
28725,149,28725,20,42,42,2,0
28726,41,28726,4,44,44,6,0
28727,55,28727,19,45,45,2,0
28728,132,28728,0,40,40,4,0
28729,153,28729,0,44,44,3,0
28730,136,28730,18,42,42,0,0
28731,100,28731,22,43,43,3,0
28732,84,28732,7,42,42,1,0
28733,46,28733,9,43,43,3,0
28734,36,28734,13,51,51,5,0
28735,44,28735,8,47,47,2,0
28736,68,28736,12,44,44,4,0
28737,162,28737,13,47,47,0,0
28738,37,28738,8,44,44,3,0
28739,147,28739,9,46,46,3,0
28740,16,28740,2,51,51,6,0
28741,59,28741,18,43,43,2,0
28742,101,28742,12,48,48,4,0
28743,12,28743,14,41,41,1,0
28744,103,28744,10,41,41,2,0
28745,69,28745,12,46,46,6,0
28746,26,28746,6,46,46,6,0
28747,156,28747,17,50,50,6,0
28748,112,28748,2,49,49,3,0
28749,162,28749,1,46,46,4,0
28750,164,28750,17,40,40,5,0
28751,79,28751,9,50,50,1,0
28752,125,28752,23,49,49,2,0
28753,78,28753,11,51,51,3,0
28754,142,28754,18,43,43,5,0
28755,60,28755,9,43,43,2,0
28756,57,28756,8,44,44,0,0
28757,12,28757,4,48,48,4,0
28758,154,28758,18,39,39,5,0
28759,183,28759,2,42,42,6,0
28760,8,28760,14,43,43,0,0
28761,156,28761,6,46,46,1,0
28762,128,28762,18,51,51,3,0
28763,170,28763,16,51,51,6,0
28764,152,28764,18,41,41,6,0
28765,31,28765,16,47,47,6,0
28766,125,28766,15,50,50,6,0
28767,166,28767,18,40,40,3,0
28768,54,28768,11,40,40,0,0
28769,114,28769,2,42,42,0,0
28770,1,28770,0,49,49,3,0
28771,162,28771,4,46,46,4,0
28772,88,28772,12,42,42,1,0
28773,85,28773,14,50,50,1,0
28774,150,28774,11,47,47,0,0
28775,178,28775,15,43,43,1,0
28776,2,28776,4,41,41,0,0
28777,16,28777,2,41,41,4,0
28778,3,28778,19,49,49,0,0
28779,187,28779,8,42,42,1,0
28780,155,28780,13,42,42,6,0
28781,127,28781,2,39,39,4,0
28782,115,28782,11,40,40,0,0
28783,86,28783,11,46,46,5,0
28784,144,28784,0,42,42,3,0
28785,111,28785,6,46,46,4,0
28786,117,28786,10,43,43,1,0
28787,162,28787,1,46,46,3,0
28788,151,28788,22,42,42,5,0
28789,51,28789,1,42,42,5,0
28790,75,28790,11,48,48,3,0
28791,51,28791,6,42,42,3,0
28792,110,28792,13,44,44,6,0
28793,40,28793,10,40,40,3,0
28794,173,28794,2,45,45,0,0
28795,162,28795,2,49,49,6,0
28796,147,28796,0,49,49,5,0
28797,103,28797,16,40,40,2,0
28798,82,28798,3,48,48,4,0
28799,33,28799,5,47,47,0,0
28800,39,28800,4,49,49,5,0
28801,119,28801,11,40,40,4,0
28802,130,28802,16,43,43,2,0
28803,20,28803,11,45,45,3,0
28804,37,28804,8,44,44,2,0
28805,7,28805,0,49,49,1,0
28806,27,28806,14,47,47,1,0
28807,3,28807,3,50,50,6,0
28808,120,28808,2,51,51,3,0
28809,77,28809,1,43,43,3,0
28810,131,28810,22,46,46,3,0
28811,155,28811,23,47,47,0,0
28812,61,28812,2,39,39,4,0
28813,132,28813,21,39,39,5,0
28814,81,28814,18,39,39,4,0
28815,64,28815,0,50,50,3,0
28816,23,28816,10,39,39,5,0
28817,153,28817,11,43,43,1,0
28818,1,28818,17,49,49,2,0
28819,199,28819,13,44,44,5,0
28820,156,28820,6,50,50,3,0
28821,155,28821,1,45,45,5,0
28822,61,28822,20,40,40,5,0
28823,126,28823,14,44,44,6,0
28824,85,28824,10,46,46,0,0
28825,54,28825,18,52,52,3,0
28826,5,28826,8,39,39,4,0
28827,57,28827,11,41,41,6,0
28828,177,28828,1,47,47,0,0
28829,40,28829,12,47,47,6,0
28830,150,28830,7,45,45,6,0
28831,39,28831,5,46,46,5,0
28832,97,28832,17,50,50,2,0
28833,108,28833,18,40,40,5,0
28834,164,28834,2,40,40,0,0
28835,106,28835,9,48,48,2,0
28836,95,28836,7,51,51,4,0
28837,139,28837,15,44,44,3,0
28838,181,28838,3,47,47,5,0
28839,147,28839,19,42,42,5,0
28840,70,28840,17,52,52,6,0
28841,187,28841,3,50,50,0,0
28842,189,28842,4,52,52,3,0
28843,27,28843,15,47,47,1,0
28844,53,28844,9,46,46,6,0
28845,29,28845,7,41,41,2,0
28846,2,28846,22,51,51,3,0
28847,191,28847,9,43,43,0,0
28848,189,28848,10,44,44,5,0
28849,99,28849,23,45,45,0,0
28850,108,28850,21,42,42,5,0
28851,67,28851,3,44,44,6,0
28852,147,28852,3,44,44,6,0
28853,72,28853,11,51,51,5,0
28854,147,28854,15,52,52,6,0
28855,164,28855,5,49,49,5,0
28856,160,28856,10,49,49,0,0
28857,164,28857,12,41,41,2,0
28858,8,28858,3,52,52,3,0
28859,144,28859,8,40,40,0,0
28860,138,28860,14,41,41,5,0
28861,31,28861,12,41,41,3,0
28862,82,28862,5,50,50,3,0
28863,32,28863,2,46,46,1,0
28864,146,28864,15,40,40,6,0
28865,172,28865,16,48,48,1,0
28866,61,28866,22,51,51,6,0
28867,186,28867,21,46,46,0,0
28868,189,28868,2,51,51,0,0
28869,72,28869,7,46,46,6,0
28870,70,28870,12,50,50,3,0
28871,10,28871,8,44,44,1,0
28872,84,28872,22,51,51,2,0
28873,188,28873,0,51,51,4,0
28874,195,28874,1,44,44,4,0
28875,9,28875,22,41,41,5,0
28876,189,28876,13,47,47,6,0
28877,141,28877,8,42,42,0,0
28878,84,28878,16,44,44,3,0
28879,1,28879,22,39,39,3,0
28880,46,28880,15,48,48,4,0
28881,29,28881,9,47,47,5,0
28882,42,28882,18,39,39,3,0
28883,43,28883,14,41,41,1,0
28884,95,28884,9,52,52,1,0
28885,0,28885,3,42,42,2,0
28886,79,28886,17,45,45,0,0
28887,183,28887,20,49,49,0,0
28888,155,28888,16,39,39,3,0
28889,148,28889,8,41,41,2,0
28890,116,28890,3,42,42,2,0
28891,161,28891,6,46,46,5,0
28892,107,28892,17,52,52,1,0
28893,185,28893,22,43,43,0,0
28894,66,28894,19,43,43,1,0
28895,132,28895,3,49,49,1,0
28896,119,28896,11,44,44,3,0
28897,163,28897,11,42,42,0,0
28898,90,28898,22,42,42,6,0
28899,2,28899,16,45,45,2,0
28900,47,28900,20,42,42,2,0
28901,81,28901,22,48,48,0,0
28902,161,28902,7,49,49,1,0
28903,50,28903,2,51,51,1,0
28904,150,28904,13,52,52,2,0
28905,99,28905,18,51,51,2,0
28906,114,28906,12,51,51,5,0
28907,115,28907,13,48,48,1,0
28908,186,28908,22,42,42,4,0
28909,80,28909,2,46,46,2,0
28910,69,28910,20,44,44,3,0
28911,193,28911,7,45,45,6,0
28912,92,28912,20,46,46,6,0
28913,133,28913,1,43,43,4,0
28914,50,28914,4,40,40,2,0
28915,136,28915,23,40,40,6,0
28916,53,28916,19,43,43,3,0
28917,126,28917,21,45,45,6,0
28918,79,28918,1,50,50,4,0
28919,47,28919,20,43,43,2,0
28920,191,28920,16,52,52,3,0
28921,172,28921,1,48,48,1,0
28922,149,28922,0,44,44,2,0
28923,190,28923,12,45,45,3,0
28924,189,28924,22,49,49,5,0
28925,128,28925,11,40,40,3,0
28926,144,28926,14,40,40,0,0
28927,149,28927,22,42,42,5,0
28928,106,28928,18,47,47,5,0
28929,199,28929,18,50,50,2,0
28930,134,28930,5,46,46,0,0
28931,195,28931,8,44,44,6,0
28932,57,28932,16,45,45,1,0
28933,103,28933,16,47,47,4,0
28934,193,28934,6,48,48,5,0
28935,25,28935,0,48,48,6,0
28936,6,28936,1,50,50,6,0
28937,196,28937,8,46,46,6,0
28938,26,28938,10,46,46,2,0
28939,62,28939,5,48,48,3,0
28940,63,28940,12,44,44,1,0
28941,38,28941,19,46,46,1,0
28942,110,28942,20,41,41,6,0
28943,81,28943,12,41,41,6,0
28944,127,28944,15,44,44,3,0
28945,93,28945,8,48,48,5,0
28946,194,28946,9,48,48,0,0
28947,38,28947,1,41,41,0,0
28948,162,28948,23,52,52,6,0
28949,22,28949,5,45,45,3,0
28950,3,28950,23,40,40,6,0
28951,19,28951,19,45,45,0,0
28952,178,28952,11,41,41,1,0
28953,49,28953,3,42,42,0,0
28954,142,28954,20,41,41,1,0
28955,191,28955,3,43,43,0,0
28956,2,28956,10,44,44,4,0
28957,58,28957,2,46,46,2,0
28958,36,28958,15,52,52,2,0
28959,196,28959,5,43,43,0,0
28960,61,28960,8,52,52,1,0
28961,70,28961,19,52,52,3,0
28962,30,28962,8,41,41,0,0
28963,31,28963,17,47,47,4,0
28964,29,28964,4,42,42,5,0
28965,64,28965,4,50,50,1,0
28966,86,28966,8,46,46,4,0
28967,94,28967,17,49,49,0,0
28968,168,28968,3,50,50,1,0
28969,197,28969,6,41,41,2,0
28970,145,28970,13,47,47,4,0
28971,54,28971,19,51,51,5,0
28972,180,28972,22,39,39,5,0
28973,51,28973,10,50,50,4,0
28974,82,28974,10,45,45,4,0
28975,53,28975,21,43,43,3,0
28976,79,28976,6,50,50,2,0
28977,122,28977,9,52,52,3,0
28978,54,28978,15,51,51,3,0
28979,147,28979,22,52,52,3,0
28980,65,28980,19,44,44,5,0
28981,94,28981,11,42,42,5,0
28982,195,28982,12,44,44,5,0
28983,128,28983,10,48,48,5,0
28984,45,28984,20,42,42,0,0
28985,81,28985,19,49,49,2,0
28986,200,28986,21,52,52,1,0
28987,176,28987,18,41,41,2,0
28988,30,28988,10,41,41,6,0
28989,140,28989,23,49,49,1,0
28990,52,28990,4,47,47,2,0
28991,17,28991,23,43,43,2,0
28992,123,28992,15,47,47,1,0
28993,185,28993,0,47,47,4,0
28994,190,28994,0,40,40,6,0
28995,80,28995,0,41,41,5,0
28996,191,28996,23,43,43,2,0
28997,15,28997,4,43,43,5,0
28998,88,28998,16,49,49,4,0
28999,130,28999,20,41,41,5,0
29000,117,29000,14,40,40,4,0
29001,47,29001,8,41,41,3,0
29002,68,29002,23,43,43,6,0
29003,131,29003,13,39,39,4,0
29004,85,29004,23,42,42,2,0
29005,69,29005,19,41,41,0,0
29006,33,29006,13,45,45,1,0
29007,12,29007,9,44,44,6,0
29008,176,29008,11,48,48,0,0
29009,19,29009,1,41,41,6,0
29010,56,29010,21,49,49,6,0
29011,95,29011,6,49,49,3,0
29012,70,29012,16,43,43,1,0
29013,97,29013,0,40,40,0,0
29014,183,29014,21,43,43,0,0
29015,99,29015,10,52,52,3,0
29016,194,29016,2,50,50,4,0
29017,181,29017,14,50,50,3,0
29018,115,29018,13,41,41,6,0
29019,157,29019,21,45,45,5,0
29020,169,29020,9,51,51,0,0
29021,136,29021,21,41,41,3,0
29022,147,29022,8,40,40,4,0
29023,115,29023,11,41,41,1,0
29024,197,29024,19,51,51,6,0
29025,176,29025,12,42,42,3,0
